PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GP_REG,MIN_REG,FGA_REG,FGM_REG,FG_PCT_REG,FG3A_REG,FG3M_REG,FG3_PCT_REG,FTA_REG,FTM_REG,FT_PCT_REG,PTS_REG,AST_REG,TOV_REG,REB_REG,OREB_REG,DREB_REG,PLUS_MINUS_REG,TS_PCT_REG,EFG_PCT_REG,GP_CLU,MIN_CLU,FGA_CLU,FGM_CLU,FG_PCT_CLU,FG3A_CLU,FG3M_CLU,FG3_PCT_CLU,FTA_CLU,FTM_CLU,FT_PCT_CLU,PTS_CLU,AST_CLU,TOV_CLU,REB_CLU,OREB_CLU,DREB_CLU,PLUS_MINUS_CLU,TS_PCT_CLU,EFG_PCT_CLU,GP_PO,MIN_PO,FGA_PO,FGM_PO,FG_PCT_PO,FG3A_PO,FG3M_PO,FG3_PCT_PO,FTA_PO,FTM_PO,FT_PCT_PO,PTS_PO,AST_PO,TOV_PO,REB_PO,OREB_PO,DREB_PO,PLUS_MINUS_PO,TS_PCT_PO,EFG_PCT_PO,CLUTCH_SCORE,SEASON
1629678,Admiral Schofield,1610612753,ORL,38.0,12.3,3.4,1.4,0.419,2.1,0.7,0.329,0.4,0.3,0.8,3.8,0.7,0.6,2.3,0.4,1.9,-3.4,0.5313199105145413,0.5147058823529412,2.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.5,,,,,,,,,,,,,,,,,,,,,,,0.17710663683818043,2021-22
1629680,Matisse Thybulle,1610612755,PHI,66.0,25.5,4.5,2.3,0.5,2.2,0.7,0.313,0.7,0.5,0.791,5.7,1.1,0.6,2.3,0.6,1.7,1.3,0.5927620632279534,0.5888888888888889,27.0,2.8,0.4,0.2,0.6,0.1,0.0,0.25,0.1,0.1,0.5,0.6,0.1,0.0,0.3,0.1,0.1,-0.9,0.6756756756756757,0.5,9.0,15.2,2.7,1.2,0.458,1.6,0.4,0.286,0.3,0.1,0.333,3.0,0.4,0.2,1.0,0.2,0.8,-5.4,0.5296610169491525,0.5185185185185185,0.5977382997913739,2021-22
1629681,Killian Tillie,1610612763,MEM,36.0,12.8,3.5,1.2,0.339,2.4,0.8,0.314,0.2,0.1,0.625,3.3,0.6,0.4,1.7,0.6,1.1,0.8,0.4598662207357859,0.4571428571428572,2.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,0.15328874024526198,2021-22
1629682,Tremont Waters,1610612764,WAS,3.0,16.8,4.7,1.3,0.286,3.0,0.7,0.222,0.0,0.0,0.0,3.3,2.3,1.3,1.3,0.0,1.3,-6.3,0.351063829787234,0.351063829787234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.351063829787234,2021-22
1629684,Grant Williams,1610612738,BOS,77.0,24.4,5.6,2.7,0.475,3.4,1.4,0.411,1.2,1.1,0.905,7.8,1.0,0.8,3.6,0.8,2.7,1.9,0.6364229765013054,0.6071428571428572,15.0,2.5,0.5,0.1,0.143,0.3,0.1,0.2,0.3,0.2,0.75,0.4,0.0,0.1,0.3,0.1,0.2,-0.1,0.31645569620253167,0.30000000000000004,24.0,27.2,6.3,2.7,0.433,3.7,1.5,0.393,2.2,1.8,0.808,8.6,0.8,0.8,3.8,1.0,2.8,0.1,0.5916345624656026,0.5476190476190477,0.5163015808108398,2021-22
1629712,Didi Louzada,1610612757,POR,9.0,14.4,3.7,1.3,0.364,2.6,1.0,0.391,0.2,0.2,1.0,3.9,0.6,0.6,1.9,0.6,1.3,-9.0,0.5147835269271382,0.48648648648648646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5147835269271382,2021-22
1629717,Armoni Brooks,1610612761,TOR,54.0,15.6,5.4,1.8,0.339,4.6,1.4,0.297,0.4,0.3,0.857,5.3,1.1,0.5,1.9,0.4,1.5,-1.5,0.4752510760401721,0.4629629629629629,5.0,1.5,0.2,0.2,1.0,0.2,0.2,1.0,0.0,0.0,0.0,0.6,0.0,0.0,0.4,0.0,0.4,-0.4,1.4999999999999998,1.5000000000000002,4.0,1.9,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,-2.3,0.0,0.0,0.5829122163763798,2021-22
1629723,John Konchar,1610612763,MEM,72.0,17.9,3.6,1.9,0.515,1.8,0.7,0.413,0.7,0.4,0.551,4.8,1.5,0.4,4.6,1.2,3.4,1.3,0.6141248720573184,0.625,8.0,1.7,0.1,0.1,1.0,0.1,0.1,1.0,0.0,0.0,0.0,0.4,0.0,0.0,0.1,0.0,0.1,1.5,2.0,1.5000000000000002,8.0,6.9,1.4,0.4,0.273,0.8,0.1,0.167,0.3,0.3,1.0,1.1,0.6,0.1,2.4,0.4,2.0,-4.9,0.35900783289817234,0.32142857142857145,0.9513025062356454,2021-22
1629726,Garrison Mathews,1610612745,HOU,65.0,26.3,7.1,2.8,0.399,5.9,2.1,0.36,2.8,2.2,0.794,10.0,1.0,0.6,2.9,0.5,2.4,-3.4,0.600096015362458,0.5422535211267605,20.0,2.5,0.7,0.4,0.538,0.6,0.3,0.5,0.9,0.7,0.824,1.7,0.0,0.1,0.4,0.1,0.3,0.1,0.7755474452554744,0.7857142857142858,,,,,,,,,,,,,,,,,,,,,0.7269227902193245,2021-22
1629730,Rayjon Tucker,1610612749,MIL,5.0,14.2,1.8,1.2,0.667,1.0,0.8,0.8,1.4,1.0,0.714,4.2,2.0,0.2,1.6,0.6,1.0,-0.4,0.8692052980132451,0.888888888888889,,,,,,,,,,,,,,,,,,,,,8.0,2.4,0.4,0.1,0.333,0.1,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.4,0.1,0.3,-1.0,0.37499999999999994,0.25,0.4985513245033112,2021-22
