PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GP_REG,MIN_REG,FGA_REG,FGM_REG,FG_PCT_REG,FG3A_REG,FG3M_REG,FG3_PCT_REG,FTA_REG,FTM_REG,FT_PCT_REG,PTS_REG,AST_REG,TOV_REG,REB_REG,OREB_REG,DREB_REG,PLUS_MINUS_REG,TS_PCT_REG,EFG_PCT_REG,GP_CLU,MIN_CLU,FGA_CLU,FGM_CLU,FG_PCT_CLU,FG3A_CLU,FG3M_CLU,FG3_PCT_CLU,FTA_CLU,FTM_CLU,FT_PCT_CLU,PTS_CLU,AST_CLU,TOV_CLU,REB_CLU,OREB_CLU,DREB_CLU,PLUS_MINUS_CLU,TS_PCT_CLU,EFG_PCT_CLU,GP_PO,MIN_PO,FGA_PO,FGM_PO,FG_PCT_PO,FG3A_PO,FG3M_PO,FG3_PCT_PO,FTA_PO,FTM_PO,FT_PCT_PO,PTS_PO,AST_PO,TOV_PO,REB_PO,OREB_PO,DREB_PO,PLUS_MINUS_PO,TS_PCT_PO,EFG_PCT_PO,CLUTCH_SCORE,CLUTCH_SCORE_STD,SEASON
1630692,Jordan Goodwin,1610612764,WAS,62.0,17.8,5.7,2.5,0.448,1.9,0.6,0.322,1.1,0.9,0.768,6.6,2.7,0.9,3.3,0.9,2.4,-1.9,0.5336351875808538,0.49122807017543857,15.0,1.6,0.2,0.1,0.667,0.0,0.0,0.0,0.1,0.1,1.0,0.3,0.1,0.1,0.3,0.0,0.3,-1.9,0.6147540983606556,0.5,,,,,,,,,,,,,,,,,,,,,0.591223233363264,-0.8227313838061683,2022-23
1630696,Dru Smith,1610612751,BKN,15.0,10.6,3.0,1.2,0.4,1.3,0.3,0.263,0.2,0.2,1.0,2.9,1.5,0.2,1.6,0.1,1.5,-1.9,0.4695595854922279,0.44999999999999996,2.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,-2.0,,,,,,,,,,,,,,,,,,,,,,,0.15651986183074265,-8.53054715424112,2022-23
1630699,MarJon Beauchamp,1610612749,MIL,52.0,13.5,4.7,1.8,0.395,2.7,0.9,0.331,0.7,0.5,0.73,5.1,0.7,0.9,2.2,0.7,1.5,-1.9,0.509185303514377,0.4787234042553191,1.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,4.0,,,2.0,2.6,1.5,1.0,0.667,0.5,0.5,1.0,0.0,0.0,0.0,2.5,0.0,0.0,0.5,0.0,0.5,0.0,0.8333333333333334,0.8333333333333334,0.5015308839190628,-2.413085061294625,2022-23
1630700,Dyson Daniels,1610612740,NOP,59.0,17.7,3.5,1.5,0.418,1.5,0.5,0.314,0.7,0.4,0.65,3.8,2.3,1.0,3.2,0.6,2.6,-0.1,0.4989495798319328,0.5,9.0,2.2,0.3,0.2,0.667,0.1,0.0,0.0,0.2,0.0,0.0,0.4,0.4,0.1,0.6,0.2,0.3,0.1,0.5154639175257733,0.6666666666666667,,,,,,,,,,,,,,,,,,,,,0.5185305668634728,-2.111660152098782,2022-23
1630702,Jaden Hardy,1610612742,DAL,48.0,14.8,6.9,3.0,0.438,3.3,1.3,0.404,1.6,1.4,0.823,8.8,1.4,1.0,1.9,0.2,1.6,-0.7,0.5786428195686482,0.5289855072463767,9.0,2.3,1.1,0.3,0.3,0.2,0.2,1.0,0.9,0.7,0.75,1.6,0.0,0.1,0.2,0.1,0.1,-1.9,0.5347593582887701,0.36363636363636365,,,,,,,,,,,,,,,,,,,,,0.565329207698593,-1.2818637311688494,2022-23
1630846,Olivier Sarr,1610612760,OKC,9.0,12.6,3.3,1.7,0.5,0.9,0.1,0.125,0.8,0.6,0.714,4.0,0.4,0.4,3.4,1.3,2.1,1.6,0.547645125958379,0.5303030303030303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.547645125958379,-1.5954238575657183,2022-23
1631093,Jaden Ivey,1610612765,DET,74.0,31.1,13.3,5.5,0.416,4.7,1.6,0.343,4.8,3.6,0.747,16.3,5.2,3.2,3.9,1.0,2.9,-8.7,0.52880872047755,0.47368421052631576,28.0,3.5,1.4,0.6,0.436,0.6,0.3,0.389,0.9,0.6,0.75,2.1,0.3,0.3,0.3,0.1,0.2,-1.0,0.5846325167037862,0.5357142857142857,,,,,,,,,,,,,,,,,,,,,0.5765509004170564,-1.082889566783109,2022-23
1631094,Paolo Banchero,1610612753,ORL,72.0,33.7,15.6,6.7,0.427,4.0,1.2,0.298,7.4,5.5,0.738,20.0,3.7,2.8,6.9,1.2,5.7,-3.0,0.5303351718285956,0.46794871794871795,40.0,3.4,1.5,0.6,0.414,0.3,0.1,0.364,1.2,1.0,0.848,2.3,0.2,0.1,0.6,0.2,0.5,-0.8,0.5670611439842208,0.43333333333333335,,,,,,,,,,,,,,,,,,,,,0.5644345378804474,-1.2977273075412246,2022-23
1631095,Jabari Smith Jr.,1610612745,HOU,79.0,31.0,11.3,4.6,0.408,4.9,1.5,0.307,2.6,2.1,0.786,12.8,1.3,1.3,7.2,1.5,5.7,-7.0,0.5143040822886532,0.4734513274336283,34.0,3.5,1.2,0.3,0.25,0.7,0.2,0.25,0.6,0.5,0.762,1.2,0.1,0.1,0.9,0.1,0.8,-1.4,0.4098360655737705,0.33333333333333337,,,,,,,,,,,,,,,,,,,,,0.45527820683767367,-3.233200885508092,2022-23
1631097,Bennedict Mathurin,1610612754,IND,78.0,28.5,12.2,5.3,0.434,4.0,1.3,0.323,5.8,4.8,0.828,16.7,1.5,1.9,4.1,1.1,3.0,-2.3,0.5660249457700651,0.4877049180327869,35.0,2.9,1.1,0.3,0.316,0.5,0.1,0.118,0.7,0.5,0.739,1.2,0.0,0.2,0.4,0.2,0.2,-0.5,0.4261363636363636,0.3181818181818181,,,,,,,,,,,,,,,,,,,,,0.481782284456148,-2.7632515802420627,2022-23
1631098,Johnny Davis,1610612764,WAS,28.0,15.1,6.1,2.4,0.386,2.5,0.6,0.243,1.0,0.5,0.519,5.8,1.0,0.6,2.3,0.4,2.0,-1.9,0.4434250764525994,0.4426229508196721,2.0,3.4,2.5,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.18879196536819154,-7.95832378336154,2022-23
1631099,Keegan Murray,1610612758,SAC,80.0,29.8,9.8,4.4,0.453,6.3,2.6,0.411,1.0,0.8,0.765,12.2,1.2,0.8,4.6,1.1,3.5,1.2,0.595703125,0.5816326530612245,29.0,3.3,0.6,0.2,0.375,0.3,0.2,0.6,0.0,0.0,0.0,0.6,0.1,0.0,0.8,0.3,0.5,1.5,0.5,0.5000000000000001,7.0,27.7,8.3,3.7,0.448,4.6,1.7,0.375,0.9,0.6,0.667,9.7,0.7,0.6,6.3,2.1,4.1,-1.7,0.5577276908923642,0.5481927710843373,0.5509368152584825,-1.5370582308873164,2022-23
1631100,AJ Griffin,1610612737,ATL,72.0,19.5,7.4,3.4,0.465,3.6,1.4,0.39,0.7,0.6,0.894,8.9,1.0,0.6,2.1,0.5,1.6,0.9,0.577322262584328,0.554054054054054,12.0,2.6,1.2,0.6,0.5,0.4,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.2,0.3,0.2,0.2,0.3,0.5,0.5,,,,,,,,,,,,,,,,,,,,,0.5419903037421341,-1.6956906848132665,2022-23
1631101,Shaedon Sharpe,1610612757,POR,80.0,22.2,8.1,3.8,0.472,3.5,1.3,0.36,1.3,0.9,0.714,9.9,1.2,1.0,3.0,0.8,2.2,-3.7,0.5708025830258302,0.5493827160493827,6.0,2.2,0.7,0.3,0.5,0.0,0.0,0.0,1.3,1.0,0.75,1.7,0.0,0.3,0.3,0.0,0.3,-3.7,0.6682389937106918,0.4285714285714286,,,,,,,,,,,,,,,,,,,,,0.6444021654566464,0.12019530663841671,2022-23
1631102,TyTy Washington Jr.,1610612745,HOU,31.0,14.0,5.2,1.9,0.363,2.6,0.6,0.238,0.6,0.3,0.556,4.7,1.5,0.5,1.5,0.1,1.4,-1.5,0.43008784773060027,0.423076923076923,3.0,1.9,0.7,0.3,0.5,0.3,0.0,0.0,0.7,0.0,0.0,0.7,0.3,0.0,0.7,0.0,0.7,4.0,0.3472222222222222,0.4285714285714286,,,,,,,,,,,,,,,,,,,,,0.38830563585063127,-4.420705452175297,2022-23
1631103,Malaki Branham,1610612759,SAS,66.0,23.5,9.3,4.1,0.44,3.9,1.2,0.302,1.1,0.9,0.829,10.2,1.9,1.2,2.7,0.4,2.3,-5.5,0.5212591986917415,0.5053763440860214,9.0,3.6,0.9,0.3,0.375,0.2,0.0,0.0,0.7,0.6,0.833,1.2,0.3,0.2,0.6,0.1,0.4,-1.9,0.4966887417218543,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,0.5145563133989483,-2.182128465748095,2022-23
1631104,Blake Wesley,1610612759,SAS,37.0,18.1,5.8,1.9,0.321,1.4,0.5,0.385,1.2,0.7,0.591,5.0,2.6,1.8,2.2,0.3,1.9,-5.4,0.3950695322376739,0.3706896551724138,2.0,1.4,1.0,1.0,1.0,0.5,0.5,1.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,4.5,1.25,1.25,,,,,,,,,,,,,,,,,,,,,0.9822645567199301,6.110903541624298,2022-23
1631105,Jalen Duren,1610612765,DET,67.0,24.9,5.9,3.9,0.648,0.0,0.0,0.0,2.3,1.4,0.611,9.1,1.1,1.4,8.9,3.4,5.5,-4.2,0.6582754629629629,0.6610169491525423,20.0,3.4,0.8,0.3,0.4,0.0,0.0,0.0,0.5,0.2,0.444,0.8,0.2,0.1,1.4,0.8,0.6,-1.5,0.39215686274509803,0.37499999999999994,,,,,,,,,,,,,,,,,,,,,0.4944223848493198,-2.53912733476659,2022-23
1631106,Tari Eason,1610612745,HOU,82.0,21.6,8.0,3.6,0.448,2.1,0.7,0.343,1.8,1.3,0.752,9.3,1.1,1.2,6.0,2.4,3.7,-1.9,0.5288898999090083,0.49375,14.0,1.6,0.4,0.1,0.167,0.1,0.0,0.0,0.2,0.2,1.0,0.4,0.1,0.1,0.5,0.1,0.4,0.9,0.4098360655737705,0.25,,,,,,,,,,,,,,,,,,,,,0.45452067701822474,-3.246632804078997,2022-23
1631107,Nikola Jović,1610612748,MIA,15.0,13.6,4.6,1.9,0.406,2.3,0.5,0.229,1.3,1.2,0.947,5.5,0.7,0.7,2.1,0.6,1.5,-1.1,0.5317092034029389,0.4673913043478261,,,,,,,,,,,,,,,,,,,,,7.0,1.8,0.6,0.1,0.25,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.7,0.1,0.6,0.6,0.25,0.16666666666666669,0.32042730085073473,-5.624270308685566,2022-23
1631108,Max Christie,1610612747,LAL,41.0,12.5,2.6,1.1,0.415,1.5,0.6,0.419,0.4,0.3,0.875,3.1,0.5,0.3,1.8,0.2,1.7,-1.9,0.55835734870317,0.5384615384615385,5.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.6,-1.6,,,9.0,3.7,1.1,0.6,0.5,0.4,0.1,0.25,0.4,0.2,0.5,1.4,0.3,0.0,0.8,0.1,0.7,1.8,0.54858934169279,0.5909090909090908,0.36735422896359,-4.7921991993882855,2022-23
1631109,Mark Williams,1610612766,CHA,43.0,19.3,5.8,3.7,0.637,0.0,0.0,0.0,2.3,1.6,0.691,9.0,0.4,0.9,7.1,2.2,4.9,-1.8,0.6605989430416912,0.6379310344827587,8.0,2.7,0.6,0.6,1.0,0.0,0.0,0.0,1.0,0.6,0.625,1.9,0.0,0.0,1.4,0.4,1.0,3.5,0.9134615384615384,1.0,,,,,,,,,,,,,,,,,,,,,0.8395188342393459,3.579849487410078,2022-23
1631110,Jeremy Sochan,1610612759,SAS,56.0,26.0,9.9,4.5,0.453,2.4,0.6,0.246,2.1,1.4,0.698,11.0,2.5,1.7,5.3,1.7,3.6,-4.2,0.508130081300813,0.4848484848484848,17.0,2.8,0.7,0.2,0.333,0.2,0.1,0.25,0.2,0.2,1.0,0.8,0.2,0.1,0.2,0.1,0.1,-1.2,0.5076142131979696,0.35714285714285715,,,,,,,,,,,,,,,,,,,,,0.5148568763022436,-2.176799122481535,2022-23
1631114,Jalen Williams,1610612760,OKC,75.0,30.3,10.6,5.5,0.521,2.7,1.0,0.356,2.5,2.1,0.812,14.1,3.3,1.6,4.5,1.1,3.4,-0.7,0.6025641025641025,0.5660377358490566,37.0,2.8,0.8,0.4,0.533,0.1,0.0,0.2,0.3,0.2,0.75,1.1,0.2,0.1,0.4,0.1,0.3,-1.2,0.5901287553648069,0.5,,,,,,,,,,,,,,,,,,,,,0.6018210409085143,-0.634819457010348,2022-23
1631115,Orlando Robinson,1610612748,MIA,31.0,13.7,2.9,1.5,0.528,0.2,0.0,0.0,1.0,0.7,0.71,3.7,0.8,0.5,4.1,1.5,2.5,0.9,0.5538922155688624,0.5172413793103449,6.0,3.7,0.7,0.2,0.25,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.3,1.2,0.7,0.5,-1.2,0.2142857142857143,0.28571428571428575,,,,,,,,,,,,,,,,,,,,,0.35162581240625634,-5.071083020227289,2022-23
1631117,Walker Kessler,1610612762,UTA,74.0,23.0,5.6,4.0,0.72,0.0,0.0,0.333,2.1,1.1,0.516,9.2,0.9,0.8,8.4,3.1,5.3,1.0,0.7050889025137952,0.7142857142857143,24.0,3.6,0.7,0.5,0.813,0.0,0.0,0.0,0.5,0.3,0.462,1.3,0.1,0.0,1.3,0.7,0.7,1.3,0.7065217391304348,0.7142857142857143,,,,,,,,,,,,,,,,,,,,,0.7185441269226561,1.4348218250019542,2022-23
1631119,Jaylin Williams,1610612760,OKC,49.0,18.7,4.8,2.1,0.436,2.3,0.9,0.407,1.1,0.8,0.704,5.9,1.6,0.8,4.9,0.9,4.0,-1.8,0.5582891748675246,0.5312500000000001,8.0,2.3,0.4,0.3,0.667,0.3,0.1,0.5,0.1,0.1,1.0,0.8,0.0,0.1,0.0,0.0,0.0,-2.0,0.9009009009009009,0.8749999999999999,,,,,,,,,,,,,,,,,,,,,0.795030325554706,2.7910144994648647,2022-23
1631121,Bryce McGowens,1610612766,CHA,46.0,17.1,4.4,1.7,0.396,1.7,0.6,0.325,1.7,1.3,0.75,5.3,1.2,0.9,2.0,0.4,1.6,-3.3,0.5147630147630147,0.45454545454545453,3.0,2.4,0.3,0.0,0.0,0.0,0.0,0.0,0.7,0.7,1.0,0.7,0.0,0.0,0.3,0.0,0.3,-1.0,0.575657894736842,0.0,,,,,,,,,,,,,,,,,,,,,0.5621777832288651,-1.337742293006242,2022-23
1631123,Jamaree Bouyea,1610612748,MIA,5.0,14.1,2.8,1.2,0.429,1.2,0.4,0.333,0.4,0.2,0.5,3.0,0.8,0.8,1.2,0.2,1.0,-3.4,0.5040322580645161,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.16801075268817203,-8.326799781739744,2022-23
1631128,Christian Braun,1610612743,DEN,76.0,15.5,3.8,1.9,0.495,1.3,0.4,0.354,0.8,0.5,0.625,4.7,0.8,0.5,2.4,0.6,1.8,-1.5,0.5659922928709056,0.5526315789473685,10.0,1.5,0.2,0.1,0.5,0.1,0.0,0.0,0.4,0.3,0.75,0.5,0.0,0.0,0.2,0.0,0.2,-2.6,0.6648936170212766,0.5,19.0,13.0,2.4,1.3,0.533,0.5,0.1,0.2,1.0,0.6,0.579,3.2,0.6,0.5,2.1,0.6,1.4,-0.4,0.5633802816901409,0.5625000000000001,0.6029165532239987,-0.6153947006017937,2022-23
1631132,Christian Koloko,1610612761,TOR,58.0,13.8,2.6,1.2,0.48,0.2,0.0,0.083,1.0,0.6,0.627,3.1,0.5,0.3,2.9,1.4,1.5,2.7,0.5098684210526316,0.4615384615384615,3.0,4.9,0.7,0.7,1.0,0.3,0.3,1.0,1.3,0.7,0.5,2.3,0.0,0.0,2.3,1.3,1.0,3.7,0.9040880503144654,1.2142857142857144,,,,,,,,,,,,,,,,,,,,,0.7996045841399093,2.872121628532623,2022-23
1631133,Jabari Walker,1610612757,POR,56.0,11.1,3.5,1.5,0.419,1.0,0.3,0.286,0.8,0.6,0.756,3.9,0.6,0.5,2.3,0.9,1.5,-2.1,0.5062305295950156,0.4714285714285714,2.0,3.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,-4.5,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.1973149384282705,-7.807201177774493,2022-23
1631172,Ousmane Dieng,1610612760,OKC,39.0,14.6,4.6,1.9,0.42,2.5,0.7,0.265,0.6,0.4,0.652,4.9,1.2,0.7,2.7,0.5,2.2,1.0,0.5037006578947368,0.48913043478260876,2.0,2.6,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,-3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.17876978451327397,-8.136029153750888,2022-23
1631197,Jared Rhoden,1610612765,DET,14.0,14.1,3.1,1.2,0.386,1.4,0.4,0.25,0.4,0.4,1.0,3.2,0.3,0.2,2.6,0.8,1.9,1.5,0.4884004884004884,0.4516129032258064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4884004884004884,-2.6459028314750537,2022-23
1631216,Caleb Houstan,1610612753,ORL,51.0,15.9,3.6,1.3,0.363,2.7,0.9,0.338,0.4,0.3,0.833,3.8,0.6,0.4,1.9,0.7,1.3,-1.6,0.5031779661016949,0.4861111111111111,8.0,0.8,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.1,-2.4,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.17605932203158348,-8.184088926988656,2022-23
1631219,John Butler Jr.,1610612757,POR,19.0,11.6,2.8,0.9,0.321,1.8,0.4,0.229,0.2,0.2,0.75,2.4,0.6,0.1,0.9,0.2,0.7,-3.7,0.4155124653739612,0.3928571428571429,2.0,2.8,1.5,0.5,0.333,1.0,0.5,0.5,0.0,0.0,0.0,1.5,0.5,0.0,0.0,0.0,0.0,-5.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,0.525408917010283,-1.9896986969822752,2022-23
1631222,Jake LaRavia,1610612763,MEM,35.0,11.8,2.7,1.1,0.389,2.0,0.7,0.338,0.3,0.2,0.778,3.0,0.6,0.5,1.8,0.5,1.3,-2.2,0.5296610169491525,0.5370370370370371,2.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,,,,,,,,,,,,,,,,,,,,,,,0.17655367231638416,-8.175323499410139,2022-23
1631223,David Roddy,1610612763,MEM,70.0,18.0,6.0,2.6,0.429,3.0,0.9,0.307,0.9,0.6,0.631,6.7,0.8,0.8,2.8,0.7,2.0,-0.9,0.5237648530331457,0.5083333333333334,12.0,1.9,0.3,0.3,0.75,0.2,0.1,0.5,0.0,0.0,0.0,0.6,0.0,0.2,0.3,0.1,0.2,1.8,1.0,1.1666666666666667,6.0,12.6,4.8,1.3,0.276,3.3,1.0,0.3,0.2,0.2,1.0,3.8,0.7,0.2,2.8,0.7,2.2,-5.3,0.38870703764320785,0.375,0.6199809943262949,-0.3128215510579171,2022-23
1631230,Dominick Barlow,1610612759,SAS,28.0,14.6,3.1,1.6,0.535,0.1,0.0,0.0,0.9,0.6,0.72,3.9,0.9,0.5,3.6,1.6,2.0,-3.9,0.5577803203661327,0.5161290322580645,2.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,4.5,1.1363636363636365,,,,,,,,,,,,,,,,,,,,,,0.9435025310311351,5.423606013093979,2022-23
1631245,Quenton Jackson,1610612764,WAS,9.0,15.0,4.7,2.1,0.452,1.3,0.1,0.083,2.4,1.9,0.773,6.2,1.7,0.4,0.9,0.2,0.7,-1.9,0.5385684503127172,0.45744680851063824,1.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,,,,,,,,,,,,,,,,,,,,,,,0.17952281677090573,-8.122676982382725,2022-23
1631288,Jamal Cain,1610612748,MIA,18.0,13.3,3.7,2.1,0.561,1.1,0.4,0.35,1.2,0.9,0.773,5.4,0.7,0.3,2.9,0.8,2.1,1.2,0.6385998107852413,0.6216216216216217,2.0,5.2,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.0,0.5,0.0,0.5,-2.0,0.5319148936170213,0.0,,,,,,,,,,,,,,,,,,,,,0.5809900461829558,-1.0041781511779533,2022-23
1631303,Justin Minaya,1610612757,POR,4.0,22.2,5.8,1.8,0.304,3.0,0.8,0.25,0.3,0.0,0.0,4.3,1.0,1.0,3.8,0.8,3.0,-5.0,0.3624409979770735,0.37931034482758624,2.0,2.8,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.1294343556460439,-9.01080589018013,2022-23
1631323,Simone Fontecchio,1610612762,UTA,52.0,14.7,6.0,2.2,0.369,3.7,1.2,0.33,0.8,0.7,0.795,6.3,0.8,0.8,1.7,0.6,1.1,-3.9,0.49590680100755663,0.46666666666666673,9.0,2.6,1.0,0.2,0.222,0.7,0.1,0.167,0.0,0.0,0.0,0.6,0.3,0.2,0.2,0.1,0.1,0.9,0.3,0.25,,,,,,,,,,,,,,,,,,,,,0.3819689336664077,-4.533062834764527,2022-23
1631367,Jacob Gilyard,1610612763,MEM,1.0,40.8,3.0,1.0,0.333,3.0,1.0,0.333,0.0,0.0,0.0,3.0,7.0,2.0,4.0,0.0,4.0,-13.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,-2.4402294820348143,2022-23
1631466,Nate Williams,1610612757,POR,5.0,25.3,7.8,4.8,0.615,1.6,0.6,0.375,0.6,0.4,0.667,10.6,2.0,0.8,3.0,2.0,1.0,-7.6,0.6572420634920635,0.6538461538461539,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,,,,,,,,,,,,,,,,,,,,,,,0.21908068783068782,-7.421268154278869,2022-23
1641645,Xavier Cooks,1610612764,WAS,10.0,12.6,2.8,1.7,0.607,0.1,0.0,0.0,1.0,0.4,0.4,3.8,0.6,0.8,3.8,1.6,2.2,1.9,0.5864197530864198,0.6071428571428572,1.0,3.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-8.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.23118753673033723,-7.206599101793709,2022-23
